"m.rt","m.st","m.lf","RmTm","SmTm","LmTm","tot","m.to","h.t","log_ht","leaf_habit","myc_group","Temp","Prec","study_species","Study","SppName","family","order"
0.04642,0.02959,0.02958,0.439624964485273,0.280234870726395,0.280140164788332,0.10559,0.10559,1.07,0.0676586484738149,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.01201,0.02029,0.0225,0.219160583941606,0.370255474452555,0.410583941605839,0.0548,0.0548,1.24,0.215111379616945,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.01461,0.02818,0.02429,0.217799642218247,0.420095408467501,0.362104949314252,0.06708,0.06708,1.43,0.357674444271816,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.01968,0.02322,0.01692,0.328986960882648,0.388164493480441,0.282848545636911,0.05982,0.05982,1.42,0.350656871613169,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.01578,0.02064,0.02377,0.262169795647117,0.342914105333112,0.394916099019771,0.06019,0.06019,1.06,0.0582689081239758,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.01676,0.01966,0.01935,0.300519992827685,0.352519275596199,0.346960731576116,0.05577,0.05577,1.35,0.300104592450338,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.01985,0.02401,0.01997,0.310982296725678,0.376155412815291,0.312862290459032,0.06383,0.06383,1.53,0.425267735404344,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.01498,0.03352,0.02388,0.206963249516441,0.463111356728378,0.329925393755181,0.07238,0.07238,1.55,0.438254930931155,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.0118,0.01779,0.01412,0.269961107298101,0.407000686341798,0.323038206360101,0.04371,0.04371,1.32,0.27763173659828,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.01361,0.02052,0.01824,0.2598816116097,0.391827382088982,0.348291006301318,0.05237,0.05237,1.3,0.262364264467491,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.02607,0.03414,0.03115,0.285354640980736,0.373686514886165,0.3409588441331,0.09136,0.09136,1.34,0.29266961396282,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.03291,0.02551,0.02578,0.390855106888361,0.302969121140143,0.306175771971496,0.0842,0.0842,1.27,0.2390169004705,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.04532,0.03023,0.02638,0.4446188560777,0.296576081624644,0.258805062297655,0.10193,0.10193,1.42,0.350656871613169,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.02719,0.0312,0.0267,0.319544012222353,0.366670584087437,0.31378540369021,0.08509,0.08509,1.38,0.322083499169113,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.02949,0.0404,0.03008,0.294988496548965,0.404121236370911,0.300890267080124,0.09997,0.09997,1.69,0.524728528934982,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.04528,0.031,0.03488,0.407340770061173,0.278877293990644,0.313781935948183,0.11116,0.11116,1.27,0.2390169004705,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.0167,0.02593,0.0244,0.249142175145457,0.38684171266597,0.364016112188572,0.06703,0.06703,1.47,0.385262400790645,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.03146,0.03575,0.03732,0.300966229790491,0.342007079307376,0.357026690902133,0.10453,0.10453,1.51,0.412109650826833,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.01229,0.03091,0.0251,0.179941434846266,0.452562225475842,0.367496339677892,0.0683,0.0683,1.48,0.392042087776024,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.02237,0.03803,0.0367,0.23038105046344,0.391658084449022,0.377960865087539,0.0971,0.0971,1.4,0.336472236621213,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.03544,0.02934,0.03261,0.36389773077318,0.301262963343259,0.334839305883561,0.09739,0.09739,1.15,0.139761942375159,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.04106,0.03928,0.03557,0.354240358899146,0.338883616599086,0.306876024501769,0.11591,0.11591,1.6,0.470003629245736,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.0393,0.04041,0.03271,0.349581924924391,0.35945561288027,0.290962462195339,0.11242,0.11242,1.63,0.488580014818671,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.04951,0.04036,0.03197,0.406352593565332,0.331254103742613,0.262393302692055,0.12184,0.12184,1.48,0.392042087776024,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.03013,0.04186,0.03964,0.269909522529786,0.37498880229329,0.355101675176924,0.11163,0.11163,1.7,0.53062825106217,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.03489,0.04022,0.03529,0.316032608695652,0.364311594202899,0.319655797101449,0.1104,0.1104,1.62,0.482426149244293,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.02691,0.04543,0.04509,0.229157796133867,0.386868772885975,0.383973430980158,0.11743,0.11743,1.59,0.46373401623214,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.03889,0.03921,0.03622,0.34018544436669,0.342984604618614,0.316829951014696,0.11432,0.11432,1.56,0.444685821261446,"evergreen","AM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_saligna","Ghannoum2010a","Eucalyptus_saligna","Myrtaceae","Myrtales"
0.00703,0.00679,0.00774,0.326066790352505,0.314935064935065,0.35899814471243,0.02156,0.02156,0.76,-0.27443684570176,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00631,0.00515,0.00504,0.382424242424242,0.312121212121212,0.305454545454545,0.0165,0.0165,0.66,-0.415515443961666,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00424,0.00469,0.00506,0.303073624017155,0.335239456754825,0.36168691922802,0.01399,0.01399,0.59,-0.527632742082372,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00832,0.00503,0.00573,0.436058700209644,0.263626834381551,0.300314465408805,0.01908,0.01908,0.89,-0.116533816255952,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00644,0.0052,0.00577,0.369902354968409,0.298678920160827,0.331418724870764,0.01741,0.01741,0.87,-0.139262067333508,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00542,0.00423,0.00527,0.363270777479893,0.283512064343164,0.353217158176944,0.01492,0.01492,0.8,-0.22314355131421,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00778,0.0052,0.00548,0.421451787648971,0.28169014084507,0.296858071505959,0.01846,0.01846,0.87,-0.139262067333508,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.0078,0.00665,0.00661,0.37037037037037,0.315764482431149,0.313865147198481,0.02106,0.02106,0.83,-0.186329578191493,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00106,0.00184,0.00172,0.229437229437229,0.398268398268398,0.372294372294372,0.00462,0.00462,0.57,-0.562118918153541,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00624,0.00536,0.00646,0.345514950166113,0.296788482834994,0.357696566998893,0.01806,0.01806,0.74,-0.301105092783922,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00828,0.00549,0.01082,0.336722244814965,0.223261488409923,0.440016266775112,0.02459,0.02459,0.88,-0.127833371509885,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00233,0.00258,0.00396,0.262683201803833,0.29086809470124,0.446448703494927,0.00887,0.00887,0.68,-0.385662480811985,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00459,0.00489,0.01051,0.229614807403702,0.244622311155578,0.52576288144072,0.01999,0.01999,0.8,-0.22314355131421,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00965,0.00849,0.00912,0.353998532648569,0.311445341159208,0.334556126192223,0.02726,0.02726,0.86,-0.150822889734584,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01197,0.00835,0.0109,0.383408071748879,0.267456758488149,0.349135169762972,0.03122,0.03122,0.94,-0.0618754037180875,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00385,0.0028,0.00435,0.35,0.254545454545455,0.395454545454545,0.011,0.011,0.57,-0.562118918153541,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.0023,0.0029,0.00358,0.261958997722096,0.330296127562642,0.407744874715262,0.00878,0.00878,0.7,-0.356674943938732,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00693,0.00642,0.00825,0.320833333333333,0.297222222222222,0.381944444444444,0.0216,0.0216,0.61,-0.49429632181478,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.0076,0.00878,0.01237,0.264347826086957,0.305391304347826,0.430260869565217,0.02875,0.02875,1.07,0.0676586484738149,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01203,0.0074,0.01145,0.389572538860104,0.239637305699482,0.370790155440414,0.03088,0.03088,0.81,-0.210721031315653,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.0084,0.00732,0.00951,0.332936979785969,0.29013079667063,0.376932223543401,0.02523,0.02523,0.89,-0.116533816255952,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01209,0.00971,0.01385,0.339130434782609,0.272370266479663,0.388499298737728,0.03565,0.03565,0.74,-0.301105092783922,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01071,0.00855,0.01145,0.348746336698144,0.278410941061543,0.372842722240313,0.03071,0.03071,0.82,-0.198450938723838,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00869,0.0062,0.00958,0.355128729055987,0.253371475275848,0.391499795668165,0.02447,0.02447,0.83,-0.186329578191493,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00754,0.00722,0.0065,0.354656632173095,0.339604891815616,0.305738476011289,0.02126,0.02126,0.83,-0.186329578191493,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00337,0.00501,0.00777,0.208668730650155,0.310216718266254,0.481114551083591,0.01615,0.01615,0.8,-0.22314355131421,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.0206,0.01438,0.01999,0.374749863561943,0.261597234855376,0.363652901582681,0.05497,0.05497,0.95,-0.0512932943875506,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00636,0.00724,0.00788,0.29608938547486,0.337057728119181,0.366852886405959,0.02148,0.02148,0.95,-0.0512932943875506,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00513,0.0048,0.00689,0.30499405469679,0.285374554102259,0.409631391200951,0.01682,0.01682,0.86,-0.150822889734584,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00479,0.00526,0.00541,0.309831824062096,0.340232858990944,0.34993531694696,0.01546,0.01546,1.03,0.0295588022415444,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00525,0.00456,0.0048,0.359342915811088,0.31211498973306,0.328542094455852,0.01461,0.01461,0.8,-0.22314355131421,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00496,0.00641,0.00528,0.297897897897898,0.384984984984985,0.317117117117117,0.01665,0.01665,1,0,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00445,0.00461,0.00531,0.309672929714683,0.32080723729993,0.369519832985386,0.01437,0.01437,0.68,-0.385662480811985,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00508,0.00767,0.00834,0.240872451398767,0.363679468942627,0.395448079658606,0.02109,0.02109,0.9,-0.105360515657826,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00285,0.00443,0.00476,0.236710963455149,0.367940199335548,0.395348837209302,0.01204,0.01204,0.79,-0.23572233352107,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00784,0.00922,0.00756,0.318440292445166,0.374492282696994,0.307067424857839,0.02462,0.02462,1.04,0.0392207131532813,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00821,0.00596,0.00775,0.374543795620438,0.271897810218978,0.353558394160584,0.02192,0.02192,0.95,-0.0512932943875506,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.0073,0.00599,0.00747,0.351637764932563,0.288535645472062,0.359826589595376,0.02076,0.02076,0.93,-0.0725706928348354,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00791,0.00831,0.00902,0.313391442155309,0.329239302694136,0.357369255150555,0.02524,0.02524,1,0,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01012,0.01265,0.01237,0.287990893568583,0.359988616960728,0.352020489470689,0.03514,0.03514,1.03,0.0295588022415444,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00314,0.00307,0.00428,0.299332697807436,0.292659675881792,0.408007626310772,0.01049,0.01049,0.66,-0.415515443961666,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.0034,0.00279,0.0095,0.216698534098152,0.177820267686424,0.605481198215424,0.01569,0.01569,0.78,-0.2484613592985,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00772,0.01004,0.00803,0.299340829778984,0.389298177588213,0.311360992632803,0.02579,0.02579,1.17,0.157003748809665,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00929,0.00647,0.00686,0.410698496905394,0.286030061892131,0.303271441202476,0.02262,0.02262,1.03,0.0295588022415444,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01412,0.01694,0.01932,0.280269948392219,0.336244541484716,0.383485510123065,0.05038,0.05038,1.06,0.0582689081239758,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01811,0.01963,0.0185,0.32201280227596,0.349039829302987,0.328947368421053,0.05624,0.05624,1.42,0.350656871613169,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01461,0.01331,0.01445,0.344819447722445,0.314137361340571,0.341043190936984,0.04237,0.04237,1.15,0.139761942375159,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.0066,0.00804,0.00733,0.300409649522076,0.365953573054165,0.33363677742376,0.02197,0.02197,1.05,0.048790164169432,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01381,0.01587,0.02002,0.277867203219316,0.319315895372233,0.402816901408451,0.0497,0.0497,1.21,0.19062035960865,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00654,0.00475,0.00769,0.344573234984194,0.250263435194942,0.405163329820864,0.01898,0.01898,1.06,0.0582689081239758,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01096,0.01338,0.01347,0.289870404654853,0.353874636339593,0.356254959005554,0.03781,0.03781,1.22,0.198850858745165,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01477,0.01804,0.0193,0.283438879293802,0.346190750335828,0.37037037037037,0.05211,0.05211,1.27,0.2390169004705,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01551,0.01075,0.01353,0.389796431264137,0.270168384016084,0.340035184719779,0.03979,0.03979,0.85,-0.162518929497775,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00509,0.00772,0.0085,0.238854997653684,0.362271234162365,0.398873768183951,0.02131,0.02131,0.9,-0.105360515657826,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.0052,0.00493,0.00421,0.362622036262204,0.343793584379358,0.293584379358438,0.01434,0.01434,0.97,-0.0304592074847086,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00485,0.0034,0.00341,0.415951972555746,0.291595197255575,0.292452830188679,0.01166,0.01166,0.78,-0.2484613592985,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00611,0.00641,0.00652,0.320903361344538,0.336659663865546,0.342436974789916,0.01904,0.01904,0.84,-0.174353387144778,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00427,0.00288,0.00366,0.395004625346901,0.266419981498612,0.338575393154487,0.01081,0.01081,0.65,-0.430782916092454,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00336,0.00377,0.00399,0.302158273381295,0.339028776978417,0.358812949640288,0.01112,0.01112,0.67,-0.400477566597125,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00776,0.00447,0.00697,0.404166666666667,0.2328125,0.363020833333333,0.0192,0.0192,0.67,-0.400477566597125,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00692,0.0051,0.00645,0.374661613427179,0.276123443421765,0.349214943151056,0.01847,0.01847,0.61,-0.49429632181478,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00671,0.00479,0.00532,0.398929845422117,0.284780023781213,0.316290130796671,0.01682,0.01682,0.64,-0.446287102628419,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01289,0.00551,0.00776,0.492737003058104,0.210626911314985,0.296636085626911,0.02616,0.02616,0.57,-0.562118918153541,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00476,0.00389,0.00478,0.354430379746835,0.289650037230082,0.355919583023083,0.01343,0.01343,0.59,-0.527632742082372,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00339,0.00074,0.00323,0.460597826086957,0.10054347826087,0.438858695652174,0.00736,0.00736,0.64,-0.446287102628419,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.01062,0.00502,0.00708,0.467429577464789,0.220950704225352,0.311619718309859,0.02272,0.02272,0.65,-0.430782916092454,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
0.00505,0.00558,0.0051,0.321042593769866,0.354736172917991,0.324221233312142,0.01573,0.01573,0.82,-0.198450938723838,"evergreen","ECM",17.2005729675293,863,"Ghannoum2010a_Eucalyptus_sideroxylon","Ghannoum2010a","Eucalyptus_sideroxylon","Myrtaceae","Myrtales"
